column_1,column_1_min,column_1_max,column_2,column_2_min,column_2_max,iv
nationality,3.0,6.0,trust_4,5.0,5.0,0.02
nationality,3.0,7.0,trust_4,1.0,1.0,0.016
nationality,3.0,7.0,trust_4,1.0,2.0,0.033
nationality,3.0,7.0,trust_4,1.0,3.0,0.009
nationality,3.0,7.0,trust_4,1.0,4.0,0.049
nationality,3.0,7.0,trust_4,1.0,5.0,0.069
nationality,3.0,7.0,trust_4,2.0,2.0,0.018
nationality,3.0,7.0,trust_4,2.0,3.0,0.003
nationality,3.0,7.0,trust_4,2.0,4.0,0.038
nationality,3.0,7.0,trust_4,2.0,5.0,0.056
nationality,3.0,7.0,trust_4,3.0,3.0,0.003
nationality,3.0,7.0,trust_4,3.0,4.0,0.022
nationality,3.0,7.0,trust_4,3.0,5.0,0.039
nationality,3.0,7.0,trust_4,4.0,4.0,0.047
nationality,3.0,7.0,trust_4,4.0,5.0,0.068
nationality,3.0,7.0,trust_4,5.0,5.0,0.02
nationality,3.0,8.0,trust_4,1.0,1.0,0.012
nationality,3.0,8.0,trust_4,1.0,2.0,0.021
nationality,3.0,8.0,trust_4,1.0,3.0,0.0
nationality,3.0,8.0,trust_4,1.0,4.0,0.005
nationality,3.0,8.0,trust_4,1.0,5.0,0.01
nationality,3.0,8.0,trust_4,2.0,2.0,0.01
nationality,3.0,8.0,trust_4,2.0,3.0,0.001
nationality,3.0,8.0,trust_4,2.0,4.0,0.002
nationality,3.0,8.0,trust_4,2.0,5.0,0.006
nationality,3.0,8.0,trust_4,3.0,3.0,0.018
nationality,3.0,8.0,trust_4,3.0,4.0,0.0
nationality,3.0,8.0,trust_4,3.0,5.0,0.002
nationality,3.0,8.0,trust_4,4.0,4.0,0.009
nationality,3.0,8.0,trust_4,4.0,5.0,0.015
nationality,3.0,8.0,trust_4,5.0,5.0,0.007
nationality,4.0,4.0,trust_4,1.0,1.0,0.03
nationality,4.0,4.0,trust_4,1.0,2.0,0.03
nationality,4.0,4.0,trust_4,1.0,3.0,0.02
nationality,4.0,4.0,trust_4,1.0,4.0,0.075
nationality,4.0,4.0,trust_4,1.0,5.0,0.085
nationality,4.0,4.0,trust_4,2.0,2.0,0.009
nationality,4.0,4.0,trust_4,2.0,3.0,0.007
nationality,4.0,4.0,trust_4,2.0,4.0,0.055
nationality,4.0,4.0,trust_4,2.0,5.0,0.065
nationality,4.0,4.0,trust_4,3.0,3.0,0.001
nationality,4.0,4.0,trust_4,3.0,4.0,0.046
nationality,4.0,4.0,trust_4,3.0,5.0,0.056
nationality,4.0,4.0,trust_4,4.0,4.0,0.059
nationality,4.0,4.0,trust_4,4.0,5.0,0.068
nationality,4.0,4.0,trust_4,5.0,5.0,0.009
nationality,4.0,5.0,trust_4,1.0,1.0,0.03
nationality,4.0,5.0,trust_4,1.0,2.0,0.03
nationality,4.0,5.0,trust_4,1.0,3.0,0.02
nationality,4.0,5.0,trust_4,1.0,4.0,0.073
nationality,4.0,5.0,trust_4,1.0,5.0,0.083
nationality,4.0,5.0,trust_4,2.0,2.0,0.009
nationality,4.0,5.0,trust_4,2.0,3.0,0.007
nationality,4.0,5.0,trust_4,2.0,4.0,0.054
nationality,4.0,5.0,trust_4,2.0,5.0,0.064
nationality,4.0,5.0,trust_4,3.0,3.0,0.001
nationality,4.0,5.0,trust_4,3.0,4.0,0.044
nationality,4.0,5.0,trust_4,3.0,5.0,0.054
nationality,4.0,5.0,trust_4,4.0,4.0,0.056
nationality,4.0,5.0,trust_4,4.0,5.0,0.065
nationality,4.0,5.0,trust_4,5.0,5.0,0.009
nationality,4.0,6.0,trust_4,1.0,1.0,0.024
nationality,4.0,6.0,trust_4,1.0,2.0,0.021
nationality,4.0,6.0,trust_4,1.0,3.0,0.008
nationality,4.0,6.0,trust_4,1.0,4.0,0.038
nationality,4.0,6.0,trust_4,1.0,5.0,0.043
nationality,4.0,6.0,trust_4,2.0,2.0,0.005
nationality,4.0,6.0,trust_4,2.0,3.0,0.001
nationality,4.0,6.0,trust_4,2.0,4.0,0.026
nationality,4.0,6.0,trust_4,2.0,5.0,0.03
nationality,4.0,6.0,trust_4,3.0,3.0,0.0
nationality,4.0,6.0,trust_4,3.0,4.0,0.02
nationality,4.0,6.0,trust_4,3.0,5.0,0.025
nationality,4.0,6.0,trust_4,4.0,4.0,0.034
nationality,4.0,6.0,trust_4,4.0,5.0,0.037
nationality,4.0,6.0,trust_4,5.0,5.0,0.004
nationality,4.0,7.0,trust_4,1.0,1.0,0.024
nationality,4.0,7.0,trust_4,1.0,2.0,0.021
nationality,4.0,7.0,trust_4,1.0,3.0,0.008
nationality,4.0,7.0,trust_4,1.0,4.0,0.038
nationality,4.0,7.0,trust_4,1.0,5.0,0.043
nationality,4.0,7.0,trust_4,2.0,2.0,0.005
nationality,4.0,7.0,trust_4,2.0,3.0,0.001
nationality,4.0,7.0,trust_4,2.0,4.0,0.025
nationality,4.0,7.0,trust_4,2.0,5.0,0.03
nationality,4.0,7.0,trust_4,3.0,3.0,0.0
nationality,4.0,7.0,trust_4,3.0,4.0,0.02
nationality,4.0,7.0,trust_4,3.0,5.0,0.024
nationality,4.0,7.0,trust_4,4.0,4.0,0.034
nationality,4.0,7.0,trust_4,4.0,5.0,0.037
nationality,4.0,7.0,trust_4,5.0,5.0,0.004
nationality,4.0,8.0,trust_4,1.0,1.0,0.017
nationality,4.0,8.0,trust_4,1.0,2.0,0.011
nationality,4.0,8.0,trust_4,1.0,3.0,0.0
nationality,4.0,8.0,trust_4,1.0,4.0,0.001
nationality,4.0,8.0,trust_4,1.0,5.0,0.001
nationality,4.0,8.0,trust_4,2.0,2.0,0.001
nationality,4.0,8.0,trust_4,2.0,3.0,0.004
nationality,4.0,8.0,trust_4,2.0,4.0,0.0
nationality,4.0,8.0,trust_4,2.0,5.0,0.0
nationality,4.0,8.0,trust_4,3.0,3.0,0.012
nationality,4.0,8.0,trust_4,3.0,4.0,0.0
nationality,4.0,8.0,trust_4,3.0,5.0,0.0
nationality,4.0,8.0,trust_4,4.0,4.0,0.003
nationality,4.0,8.0,trust_4,4.0,5.0,0.003
nationality,4.0,8.0,trust_4,5.0,5.0,0.0
nationality,5.0,5.0,trust_4,1.0,1.0,0.0
nationality,5.0,5.0,trust_4,1.0,2.0,0.0
nationality,5.0,5.0,trust_4,1.0,3.0,0.0
nationality,5.0,5.0,trust_4,1.0,4.0,0.038
nationality,5.0,5.0,trust_4,1.0,5.0,0.038
nationality,5.0,5.0,trust_4,2.0,2.0,0.0
nationality,5.0,5.0,trust_4,2.0,3.0,0.0
nationality,5.0,5.0,trust_4,2.0,4.0,0.038
nationality,5.0,5.0,trust_4,2.0,5.0,0.038
nationality,5.0,5.0,trust_4,3.0,3.0,0.0
nationality,5.0,5.0,trust_4,3.0,4.0,0.038
nationality,5.0,5.0,trust_4,3.0,5.0,0.038
nationality,5.0,5.0,trust_4,4.0,4.0,0.038
nationality,5.0,5.0,trust_4,4.0,5.0,0.038
nationality,5.0,5.0,trust_4,5.0,5.0,0.0
nationality,5.0,6.0,trust_4,1.0,1.0,0.025
nationality,5.0,6.0,trust_4,1.0,2.0,0.152
nationality,5.0,6.0,trust_4,1.0,3.0,0.571
nationality,5.0,6.0,trust_4,1.0,4.0,1.066
nationality,5.0,6.0,trust_4,1.0,5.0,1.256
nationality,5.0,6.0,trust_4,2.0,2.0,0.127
nationality,5.0,6.0,trust_4,2.0,3.0,0.545
nationality,5.0,6.0,trust_4,2.0,4.0,1.04
nationality,5.0,6.0,trust_4,2.0,5.0,1.23
nationality,5.0,6.0,trust_4,3.0,3.0,0.419
nationality,5.0,6.0,trust_4,3.0,4.0,0.913
nationality,5.0,6.0,trust_4,3.0,5.0,1.104
nationality,5.0,6.0,trust_4,4.0,4.0,0.495
nationality,5.0,6.0,trust_4,4.0,5.0,0.685
nationality,5.0,6.0,trust_4,5.0,5.0,0.19
nationality,5.0,7.0,trust_4,1.0,1.0,0.025
nationality,5.0,7.0,trust_4,1.0,2.0,0.152
nationality,5.0,7.0,trust_4,1.0,3.0,0.583
nationality,5.0,7.0,trust_4,1.0,4.0,1.078
nationality,5.0,7.0,trust_4,1.0,5.0,1.269
nationality,5.0,7.0,trust_4,2.0,2.0,0.127
nationality,5.0,7.0,trust_4,2.0,3.0,0.558
nationality,5.0,7.0,trust_4,2.0,4.0,1.053
nationality,5.0,7.0,trust_4,2.0,5.0,1.243
nationality,5.0,7.0,trust_4,3.0,3.0,0.431
nationality,5.0,7.0,trust_4,3.0,4.0,0.926
nationality,5.0,7.0,trust_4,3.0,5.0,1.116
nationality,5.0,7.0,trust_4,4.0,4.0,0.495
nationality,5.0,7.0,trust_4,4.0,5.0,0.685
nationality,5.0,7.0,trust_4,5.0,5.0,0.19
nationality,5.0,8.0,trust_4,1.0,1.0,0.089
nationality,5.0,8.0,trust_4,1.0,2.0,0.469
nationality,5.0,8.0,trust_4,1.0,3.0,2.068
nationality,5.0,8.0,trust_4,1.0,4.0,4.276
nationality,5.0,8.0,trust_4,1.0,5.0,4.937
nationality,5.0,8.0,trust_4,2.0,2.0,0.381
nationality,5.0,8.0,trust_4,2.0,3.0,1.979
nationality,5.0,8.0,trust_4,2.0,4.0,4.187
nationality,5.0,8.0,trust_4,2.0,5.0,4.848
nationality,5.0,8.0,trust_4,3.0,3.0,1.598
nationality,5.0,8.0,trust_4,3.0,4.0,3.807
nationality,5.0,8.0,trust_4,3.0,5.0,4.467
nationality,5.0,8.0,trust_4,4.0,4.0,2.207
nationality,5.0,8.0,trust_4,4.0,5.0,2.867
nationality,5.0,8.0,trust_4,5.0,5.0,0.66
nationality,6.0,6.0,trust_4,1.0,1.0,0.025
nationality,6.0,6.0,trust_4,1.0,2.0,0.152
nationality,6.0,6.0,trust_4,1.0,3.0,0.571
nationality,6.0,6.0,trust_4,1.0,4.0,1.028
nationality,6.0,6.0,trust_4,1.0,5.0,1.218
nationality,6.0,6.0,trust_4,2.0,2.0,0.127
nationality,6.0,6.0,trust_4,2.0,3.0,0.545
nationality,6.0,6.0,trust_4,2.0,4.0,1.002
nationality,6.0,6.0,trust_4,2.0,5.0,1.192
nationality,6.0,6.0,trust_4,3.0,3.0,0.419
nationality,6.0,6.0,trust_4,3.0,4.0,0.875
nationality,6.0,6.0,trust_4,3.0,5.0,1.066
nationality,6.0,6.0,trust_4,4.0,4.0,0.457
nationality,6.0,6.0,trust_4,4.0,5.0,0.647
nationality,6.0,6.0,trust_4,5.0,5.0,0.19
nationality,6.0,7.0,trust_4,1.0,1.0,0.025
nationality,6.0,7.0,trust_4,1.0,2.0,0.152
nationality,6.0,7.0,trust_4,1.0,3.0,0.583
nationality,6.0,7.0,trust_4,1.0,4.0,1.04
nationality,6.0,7.0,trust_4,1.0,5.0,1.23
nationality,6.0,7.0,trust_4,2.0,2.0,0.127
nationality,6.0,7.0,trust_4,2.0,3.0,0.558
nationality,6.0,7.0,trust_4,2.0,4.0,1.015
nationality,6.0,7.0,trust_4,2.0,5.0,1.205
nationality,6.0,7.0,trust_4,3.0,3.0,0.431
nationality,6.0,7.0,trust_4,3.0,4.0,0.888
nationality,6.0,7.0,trust_4,3.0,5.0,1.078
nationality,6.0,7.0,trust_4,4.0,4.0,0.457
nationality,6.0,7.0,trust_4,4.0,5.0,0.647
nationality,6.0,7.0,trust_4,5.0,5.0,0.19
nationality,6.0,8.0,trust_4,1.0,1.0,0.089
nationality,6.0,8.0,trust_4,1.0,2.0,0.469
nationality,6.0,8.0,trust_4,1.0,3.0,2.068
nationality,6.0,8.0,trust_4,1.0,4.0,4.238
nationality,6.0,8.0,trust_4,1.0,5.0,4.898
nationality,6.0,8.0,trust_4,2.0,2.0,0.381
nationality,6.0,8.0,trust_4,2.0,3.0,1.979
nationality,6.0,8.0,trust_4,2.0,4.0,4.149
nationality,6.0,8.0,trust_4,2.0,5.0,4.81
nationality,6.0,8.0,trust_4,3.0,3.0,1.598
nationality,6.0,8.0,trust_4,3.0,4.0,3.769
nationality,6.0,8.0,trust_4,3.0,5.0,4.429
nationality,6.0,8.0,trust_4,4.0,4.0,2.169
nationality,6.0,8.0,trust_4,4.0,5.0,2.829
nationality,6.0,8.0,trust_4,5.0,5.0,0.66
nationality,7.0,7.0,trust_4,1.0,1.0,0.0
nationality,7.0,7.0,trust_4,1.0,2.0,0.0
nationality,7.0,7.0,trust_4,1.0,3.0,0.013
nationality,7.0,7.0,trust_4,1.0,4.0,0.013
nationality,7.0,7.0,trust_4,1.0,5.0,0.013
nationality,7.0,7.0,trust_4,2.0,2.0,0.0
nationality,7.0,7.0,trust_4,2.0,3.0,0.013
nationality,7.0,7.0,trust_4,2.0,4.0,0.013
nationality,7.0,7.0,trust_4,2.0,5.0,0.013
nationality,7.0,7.0,trust_4,3.0,3.0,0.013
nationality,7.0,7.0,trust_4,3.0,4.0,0.013
nationality,7.0,7.0,trust_4,3.0,5.0,0.013
nationality,7.0,7.0,trust_4,4.0,4.0,0.0
nationality,7.0,7.0,trust_4,4.0,5.0,0.0
nationality,7.0,7.0,trust_4,5.0,5.0,0.0
nationality,7.0,8.0,trust_4,1.0,1.0,0.063
nationality,7.0,8.0,trust_4,1.0,2.0,0.317
nationality,7.0,8.0,trust_4,1.0,3.0,1.497
nationality,7.0,8.0,trust_4,1.0,4.0,3.21
nationality,7.0,8.0,trust_4,1.0,5.0,3.68
nationality,7.0,8.0,trust_4,2.0,2.0,0.254
nationality,7.0,8.0,trust_4,2.0,3.0,1.433
nationality,7.0,8.0,trust_4,2.0,4.0,3.147
nationality,7.0,8.0,trust_4,2.0,5.0,3.616
nationality,7.0,8.0,trust_4,3.0,3.0,1.18
nationality,7.0,8.0,trust_4,3.0,4.0,2.893
nationality,7.0,8.0,trust_4,3.0,5.0,3.362
nationality,7.0,8.0,trust_4,4.0,4.0,1.713
nationality,7.0,8.0,trust_4,4.0,5.0,2.182
nationality,7.0,8.0,trust_4,5.0,5.0,0.469
nationality,8.0,8.0,trust_4,1.0,1.0,0.063
nationality,8.0,8.0,trust_4,1.0,2.0,0.317
nationality,8.0,8.0,trust_4,1.0,3.0,1.484
nationality,8.0,8.0,trust_4,1.0,4.0,3.197
nationality,8.0,8.0,trust_4,1.0,5.0,3.667
nationality,8.0,8.0,trust_4,2.0,2.0,0.254
nationality,8.0,8.0,trust_4,2.0,3.0,1.421
nationality,8.0,8.0,trust_4,2.0,4.0,3.134
nationality,8.0,8.0,trust_4,2.0,5.0,3.604
nationality,8.0,8.0,trust_4,3.0,3.0,1.167
nationality,8.0,8.0,trust_4,3.0,4.0,2.88
nationality,8.0,8.0,trust_4,3.0,5.0,3.35
nationality,8.0,8.0,trust_4,4.0,4.0,1.713
nationality,8.0,8.0,trust_4,4.0,5.0,2.182
nationality,8.0,8.0,trust_4,5.0,5.0,0.469
nationality,1.0,1.0,trust_5,1.0,1.0,0.184
nationality,1.0,1.0,trust_5,1.0,2.0,0.156
nationality,1.0,1.0,trust_5,1.0,3.0,0.044
nationality,1.0,1.0,trust_5,1.0,4.0,0.02
nationality,1.0,1.0,trust_5,1.0,5.0,0.015
nationality,1.0,1.0,trust_5,2.0,2.0,0.031
nationality,1.0,1.0,trust_5,2.0,3.0,0.002
nationality,1.0,1.0,trust_5,2.0,4.0,0.0
nationality,1.0,1.0,trust_5,2.0,5.0,0.09
nationality,1.0,1.0,trust_5,3.0,3.0,0.004
nationality,1.0,1.0,trust_5,3.0,4.0,0.003
nationality,1.0,1.0,trust_5,3.0,5.0,0.13
nationality,1.0,1.0,trust_5,4.0,4.0,0.0
nationality,1.0,1.0,trust_5,4.0,5.0,0.067
nationality,1.0,1.0,trust_5,5.0,5.0,0.051
nationality,1.0,2.0,trust_5,1.0,1.0,0.184
nationality,1.0,2.0,trust_5,1.0,2.0,0.156
nationality,1.0,2.0,trust_5,1.0,3.0,0.043
nationality,1.0,2.0,trust_5,1.0,4.0,0.019
nationality,1.0,2.0,trust_5,1.0,5.0,0.01
nationality,1.0,2.0,trust_5,2.0,2.0,0.031
nationality,1.0,2.0,trust_5,2.0,3.0,0.002
nationality,1.0,2.0,trust_5,2.0,4.0,0.0
nationality,1.0,2.0,trust_5,2.0,5.0,0.081
nationality,1.0,2.0,trust_5,3.0,3.0,0.004
nationality,1.0,2.0,trust_5,3.0,4.0,0.003
nationality,1.0,2.0,trust_5,3.0,5.0,0.119
nationality,1.0,2.0,trust_5,4.0,4.0,0.0
nationality,1.0,2.0,trust_5,4.0,5.0,0.059
nationality,1.0,2.0,trust_5,5.0,5.0,0.043
nationality,1.0,3.0,trust_5,1.0,1.0,0.184
nationality,1.0,3.0,trust_5,1.0,2.0,0.155
nationality,1.0,3.0,trust_5,1.0,3.0,0.041
nationality,1.0,3.0,trust_5,1.0,4.0,0.028
nationality,1.0,3.0,trust_5,1.0,5.0,0.001
nationality,1.0,3.0,trust_5,2.0,2.0,0.03
nationality,1.0,3.0,trust_5,2.0,3.0,0.001
nationality,1.0,3.0,trust_5,2.0,4.0,0.002
nationality,1.0,3.0,trust_5,2.0,5.0,0.056
nationality,1.0,3.0,trust_5,3.0,3.0,0.005
nationality,1.0,3.0,trust_5,3.0,4.0,0.001
nationality,1.0,3.0,trust_5,3.0,5.0,0.091
nationality,1.0,3.0,trust_5,4.0,4.0,0.0
nationality,1.0,3.0,trust_5,4.0,5.0,0.039
nationality,1.0,3.0,trust_5,5.0,5.0,0.037
nationality,1.0,4.0,trust_5,1.0,1.0,0.223
nationality,1.0,4.0,trust_5,1.0,2.0,0.175
nationality,1.0,4.0,trust_5,1.0,3.0,0.07
nationality,1.0,4.0,trust_5,1.0,4.0,0.062
nationality,1.0,4.0,trust_5,1.0,5.0,4.937
nationality,1.0,4.0,trust_5,2.0,2.0,0.029
nationality,1.0,4.0,trust_5,2.0,3.0,0.007
nationality,1.0,4.0,trust_5,2.0,4.0,0.01
nationality,1.0,4.0,trust_5,2.0,5.0,0.009
nationality,1.0,4.0,trust_5,3.0,3.0,0.0
nationality,1.0,4.0,trust_5,3.0,4.0,0.001
nationality,1.0,4.0,trust_5,3.0,5.0,0.034
nationality,1.0,4.0,trust_5,4.0,4.0,0.001
nationality,1.0,4.0,trust_5,4.0,5.0,0.017
nationality,1.0,4.0,trust_5,5.0,5.0,0.022
nationality,1.0,5.0,trust_5,1.0,1.0,0.223
nationality,1.0,5.0,trust_5,1.0,2.0,0.175
nationality,1.0,5.0,trust_5,1.0,3.0,0.07
nationality,1.0,5.0,trust_5,1.0,4.0,0.061
nationality,1.0,5.0,trust_5,1.0,5.0,4.898
nationality,1.0,5.0,trust_5,2.0,2.0,0.029
nationality,1.0,5.0,trust_5,2.0,3.0,0.007
nationality,1.0,5.0,trust_5,2.0,4.0,0.009
nationality,1.0,5.0,trust_5,2.0,5.0,0.01
nationality,1.0,5.0,trust_5,3.0,3.0,0.0
nationality,1.0,5.0,trust_5,3.0,4.0,0.001
nationality,1.0,5.0,trust_5,3.0,5.0,0.035
nationality,1.0,5.0,trust_5,4.0,4.0,0.001
nationality,1.0,5.0,trust_5,4.0,5.0,0.017
nationality,1.0,5.0,trust_5,5.0,5.0,0.022
nationality,1.0,6.0,trust_5,1.0,1.0,0.22
nationality,1.0,6.0,trust_5,1.0,2.0,0.173
nationality,1.0,6.0,trust_5,1.0,3.0,0.067
nationality,1.0,6.0,trust_5,1.0,4.0,0.055
nationality,1.0,6.0,trust_5,1.0,5.0,3.68
nationality,1.0,6.0,trust_5,2.0,2.0,0.028
nationality,1.0,6.0,trust_5,2.0,3.0,0.006
nationality,1.0,6.0,trust_5,2.0,4.0,0.007
nationality,1.0,6.0,trust_5,2.0,5.0,0.024
nationality,1.0,6.0,trust_5,3.0,3.0,0.0
nationality,1.0,6.0,trust_5,3.0,4.0,0.0
nationality,1.0,6.0,trust_5,3.0,5.0,0.054
nationality,1.0,6.0,trust_5,4.0,4.0,0.001
nationality,1.0,6.0,trust_5,4.0,5.0,0.025
nationality,1.0,6.0,trust_5,5.0,5.0,0.025
nationality,1.0,7.0,trust_5,1.0,1.0,0.22
nationality,1.0,7.0,trust_5,1.0,2.0,0.173
nationality,1.0,7.0,trust_5,1.0,3.0,0.067
nationality,1.0,7.0,trust_5,1.0,4.0,0.055
nationality,1.0,7.0,trust_5,1.0,5.0,3.667
nationality,1.0,7.0,trust_5,2.0,2.0,0.028
nationality,1.0,7.0,trust_5,2.0,3.0,0.006
nationality,1.0,7.0,trust_5,2.0,4.0,0.007
nationality,1.0,7.0,trust_5,2.0,5.0,0.024
nationality,1.0,7.0,trust_5,3.0,3.0,0.0
nationality,1.0,7.0,trust_5,3.0,4.0,0.0
nationality,1.0,7.0,trust_5,3.0,5.0,0.054
nationality,1.0,7.0,trust_5,4.0,4.0,0.001
nationality,1.0,7.0,trust_5,4.0,5.0,0.025
nationality,1.0,7.0,trust_5,5.0,5.0,0.026
nationality,1.0,8.0,trust_5,1.0,1.0,0.215
nationality,1.0,8.0,trust_5,1.0,2.0,0.167
nationality,1.0,8.0,trust_5,1.0,3.0,0.062
nationality,1.0,8.0,trust_5,1.0,4.0,0.035
nationality,1.0,8.0,trust_5,1.0,5.0,0.0
nationality,1.0,8.0,trust_5,2.0,2.0,0.026
nationality,1.0,8.0,trust_5,2.0,3.0,0.005
nationality,1.0,8.0,trust_5,2.0,4.0,0.001
nationality,1.0,8.0,trust_5,2.0,5.0,0.215
nationality,1.0,8.0,trust_5,3.0,3.0,0.0
nationality,1.0,8.0,trust_5,3.0,4.0,0.001
nationality,1.0,8.0,trust_5,3.0,5.0,0.167
nationality,1.0,8.0,trust_5,4.0,4.0,0.0
nationality,1.0,8.0,trust_5,4.0,5.0,0.062
nationality,1.0,8.0,trust_5,5.0,5.0,0.035
nationality,2.0,2.0,trust_5,1.0,1.0,0.0
nationality,2.0,2.0,trust_5,1.0,2.0,0.0
nationality,2.0,2.0,trust_5,1.0,3.0,0.051
nationality,2.0,2.0,trust_5,1.0,4.0,0.165
nationality,2.0,2.0,trust_5,1.0,5.0,0.01
nationality,2.0,2.0,trust_5,2.0,2.0,0.0
nationality,2.0,2.0,trust_5,2.0,3.0,0.051
nationality,2.0,2.0,trust_5,2.0,4.0,0.165
nationality,2.0,2.0,trust_5,2.0,5.0,0.01
nationality,2.0,2.0,trust_5,3.0,3.0,0.051
nationality,2.0,2.0,trust_5,3.0,4.0,0.165
nationality,2.0,2.0,trust_5,3.0,5.0,0.01
nationality,2.0,2.0,trust_5,4.0,4.0,0.114
nationality,2.0,2.0,trust_5,4.0,5.0,0.013
nationality,2.0,2.0,trust_5,5.0,5.0,0.023
nationality,2.0,3.0,trust_5,1.0,1.0,0.0
nationality,2.0,3.0,trust_5,1.0,2.0,0.038
nationality,2.0,3.0,trust_5,1.0,3.0,0.216
nationality,2.0,3.0,trust_5,1.0,4.0,0.012
nationality,2.0,3.0,trust_5,1.0,5.0,0.036
nationality,2.0,3.0,trust_5,2.0,2.0,0.038
nationality,2.0,3.0,trust_5,2.0,3.0,0.216
nationality,2.0,3.0,trust_5,2.0,4.0,0.012
nationality,2.0,3.0,trust_5,2.0,5.0,0.036
nationality,2.0,3.0,trust_5,3.0,3.0,0.178
nationality,2.0,3.0,trust_5,3.0,4.0,0.013
nationality,2.0,3.0,trust_5,3.0,5.0,0.038
nationality,2.0,3.0,trust_5,4.0,4.0,0.02
nationality,2.0,3.0,trust_5,4.0,5.0,0.046
nationality,2.0,3.0,trust_5,5.0,5.0,0.026
nationality,2.0,4.0,trust_5,1.0,1.0,0.962
nationality,2.0,4.0,trust_5,1.0,2.0,0.019
nationality,2.0,4.0,trust_5,1.0,3.0,0.046
nationality,2.0,4.0,trust_5,1.0,4.0,0.074
nationality,2.0,4.0,trust_5,1.0,5.0,0.124
nationality,2.0,4.0,trust_5,2.0,2.0,0.101
nationality,2.0,4.0,trust_5,2.0,3.0,0.022
nationality,2.0,4.0,trust_5,2.0,4.0,0.053
nationality,2.0,4.0,trust_5,2.0,5.0,0.103
nationality,2.0,4.0,trust_5,3.0,3.0,0.028
nationality,2.0,4.0,trust_5,3.0,4.0,0.057
nationality,2.0,4.0,trust_5,3.0,5.0,0.107
nationality,2.0,4.0,trust_5,4.0,4.0,0.031
nationality,2.0,4.0,trust_5,4.0,5.0,0.08
nationality,2.0,4.0,trust_5,5.0,5.0,0.047
nationality,2.0,5.0,trust_5,1.0,1.0,0.962
nationality,2.0,5.0,trust_5,1.0,2.0,0.019
nationality,2.0,5.0,trust_5,1.0,3.0,0.046
nationality,2.0,5.0,trust_5,1.0,4.0,0.072
nationality,2.0,5.0,trust_5,1.0,5.0,0.123
nationality,2.0,5.0,trust_5,2.0,2.0,0.101
nationality,2.0,5.0,trust_5,2.0,3.0,0.022
nationality,2.0,5.0,trust_5,2.0,4.0,0.051
nationality,2.0,5.0,trust_5,2.0,5.0,0.101
nationality,2.0,5.0,trust_5,3.0,3.0,0.028
nationality,2.0,5.0,trust_5,3.0,4.0,0.055
nationality,2.0,5.0,trust_5,3.0,5.0,0.105
nationality,2.0,5.0,trust_5,4.0,4.0,0.03
nationality,2.0,5.0,trust_5,4.0,5.0,0.078
nationality,2.0,5.0,trust_5,5.0,5.0,0.047
nationality,2.0,6.0,trust_5,1.0,1.0,0.041
nationality,2.0,6.0,trust_5,1.0,2.0,0.016
nationality,2.0,6.0,trust_5,1.0,3.0,0.035
nationality,2.0,6.0,trust_5,1.0,4.0,0.046
nationality,2.0,6.0,trust_5,1.0,5.0,0.079
nationality,2.0,6.0,trust_5,2.0,2.0,0.127
nationality,2.0,6.0,trust_5,2.0,3.0,0.015
nationality,2.0,6.0,trust_5,2.0,4.0,0.031
nationality,2.0,6.0,trust_5,2.0,5.0,0.063
nationality,2.0,6.0,trust_5,3.0,3.0,0.02
nationality,2.0,6.0,trust_5,3.0,4.0,0.034
nationality,2.0,6.0,trust_5,3.0,5.0,0.066
nationality,2.0,6.0,trust_5,4.0,4.0,0.016
nationality,2.0,6.0,trust_5,4.0,5.0,0.047
nationality,2.0,6.0,trust_5,5.0,5.0,0.03
nationality,2.0,7.0,trust_5,1.0,1.0,0.041
nationality,2.0,7.0,trust_5,1.0,2.0,0.016
nationality,2.0,7.0,trust_5,1.0,3.0,0.035
nationality,2.0,7.0,trust_5,1.0,4.0,0.046
nationality,2.0,7.0,trust_5,1.0,5.0,0.079
nationality,2.0,7.0,trust_5,2.0,2.0,0.127
nationality,2.0,7.0,trust_5,2.0,3.0,0.015
nationality,2.0,7.0,trust_5,2.0,4.0,0.031
nationality,2.0,7.0,trust_5,2.0,5.0,0.063
nationality,2.0,7.0,trust_5,3.0,3.0,0.02
nationality,2.0,7.0,trust_5,3.0,4.0,0.034
nationality,2.0,7.0,trust_5,3.0,5.0,0.066
nationality,2.0,7.0,trust_5,4.0,4.0,0.016
nationality,2.0,7.0,trust_5,4.0,5.0,0.047
nationality,2.0,7.0,trust_5,5.0,5.0,0.03
nationality,2.0,8.0,trust_5,1.0,1.0,0.03
nationality,2.0,8.0,trust_5,1.0,2.0,0.009
nationality,2.0,8.0,trust_5,1.0,3.0,0.021
nationality,2.0,8.0,trust_5,1.0,4.0,0.007
nationality,2.0,8.0,trust_5,1.0,5.0,0.015
nationality,2.0,8.0,trust_5,2.0,2.0,0.228
nationality,2.0,8.0,trust_5,2.0,3.0,0.007
nationality,2.0,8.0,trust_5,2.0,4.0,0.002
nationality,2.0,8.0,trust_5,2.0,5.0,0.009
nationality,2.0,8.0,trust_5,3.0,3.0,0.012
nationality,2.0,8.0,trust_5,3.0,4.0,0.003
nationality,2.0,8.0,trust_5,3.0,5.0,0.011
nationality,2.0,8.0,trust_5,4.0,4.0,0.0
nationality,2.0,8.0,trust_5,4.0,5.0,0.004
nationality,2.0,8.0,trust_5,5.0,5.0,0.007
